Licence Num,Licensee,Trading As,Category,Trading Hours,After 11 pm,Suburb,Latitude,Longitude,Postal Address,Postal Suburb,Postal Postcode,Council,Region,Metro/Regional,Gaming,geom,geom_suburb
32122109,THE GREEN TABLE BILLIARD AND SOCIAL CLUB INC,THE GREEN TABLE BILLIARD & SOCIAL CLUB,Full Club Licence,Full club licence,Trading to 11PM,DANDENONG,-37.997334,145.22141100000002,16 BALMORAL AVENUE,DANDENONG,3175,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.221411 -37.997334),Gr. Dandenong - Dandenong
32122141,YARRAVILLE CLUB CRICKET CLUB INC,YARRAVILLE CLUB CRICKET CLUB,Full Club Licence,Full club licence,Trading to 11PM,MAIDSTONE,-37.78807179,144.8828332,1-7 ROSAMOND ROAD,MAIDSTONE,3012,MARIBYRNONG CITY COUNCIL,Metro West,Metro,Y,POINT (144.8828332 -37.78807179),Maribyrnong
32122230,ITALIAN COMMUNITY OF KEILOR ASSOCIATION,ITALIAN COMMUNITY OF KEILOR,Full Club Licence,Full club licence,Trading to 11PM,KEILOR EAST,-37.74007065,144.8622737,7 KEILOR PARK DRIVE,KEILOR EAST,3033,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.8622737 -37.74007065),Moonee Valley - West
32122303,ACES SPORTING CLUB INC,ACES SPORTING CLUB,Full Club Licence,Full club licence,Trading to 11PM,KEYSBOROUGH,-38.009523,145.142603,CNR HUTTON & SPRINGVALE ROADS,KEYSBOROUGH,3173,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,Y,POINT (145.142603 -38.009523),Gr. Dandenong Bal
32122345,MELBOURNE FOOTBALL CLUB LTD,LEIGHOAK,Full Club Licence,Full club licence,Trading to 11PM,OAKLEIGH,-37.893028,145.09291499999998,CNR PRINCES HIGHWAY & ATKINSON STREET,OAKLEIGH,3166,MONASH CITY COUNCIL,Metro East,Metro,Y,POINT (145.092915 -37.893028),Monash - South-West
32122353,ELSTERNWICK PARK SPORTS CLUB INC,ELSTERNWICK PARK SPORTS CLUB,Full Club Licence,Full club licence,Trading to 11PM,BRIGHTON,-37.88357049,144.9946656,170 GLENHUNTLY ROAD,BRIGHTON,3186,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (144.9946656 -37.88357049),Bayside  - Brighton
32122492,DOXA SOCIAL CLUB INC,THE MEETING PLACE,Full Club Licence,Full club licence,Trading to 11PM,MELBOURNE,-37.81118864,144.9613867,PO BOX 13121,MELBOURNE LAW COURTS,8010,MELBOURNE CITY COUNCIL,Metro North,Metro,Y,POINT (144.9613867 -37.81118864),Melbourne - Inner
32122565,HAWTHORN FOOTBALL CLUB LTD,VEGAS AT WAVERLEY GARDENS,Full Club Licence,Full club licence,Trading to 11PM,MULGRAVE,-37.935923100000004,145.1893975,SHOP 122 CNR POLICE & JACKSONS ROADS,MULGRAVE,3170,MONASH CITY COUNCIL,Metro East,Metro,Y,POINT (145.1893975 -37.9359231),Monash - Waverley East
32105123,EPPING RSL SUB BRANCH INC,EPPING RSL SUB BRANCH,Full Club Licence,Full club licence,Trading to 11PM,EPPING,-37.622346,145.019405,PO BOX 33,EPPING,3076,WHITTLESEA CITY COUNCIL,Metro North,Metro,Y,POINT (145.019405 -37.622346),Whittlesea - North
32105246,MONTMORENCY- ELTHAM RSL SUB-BRANCH INC,MONTMORENCY - ELTHAM RSL SUB-BRANCH,Full Club Licence,Full club licence,Trading to 11PM,MONTMORENCY,-37.716918,145.124204,PETRIE PARK MOUNT VIEW ROAD,MONTMORENCY,3094,BANYULE CITY COUNCIL,Metro North,Metro,Y,POINT (145.124204 -37.716918),Banyule - North
32105319,ALPHINGTON BOWLS CLUB,ALPHINGTON BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,ALPHINGTON,-37.782894,145.029742,PARKVIEW ROAD,ALPHINGTON,3078,YARRA CITY COUNCIL,Metro North,Metro,N,POINT (145.029742 -37.782894),Yarra - North
32105589,EAST IVANHOE BOWLING CLUB INC,EAST IVANHOE BOWLING CLUB,Full Club Licence,Full club licence,Trading to 11PM,IVANHOE EAST,-37.77310454,145.05075280000003,153 THE BOULEVARD,IVANHOE EAST,3079,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.0507528 -37.77310454),Banyule - Heidelberg
32105678,CLAYTON BOWLS CLUB INC,CLAYTON BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,CLAYTON,-37.9320007,145.1090332,PO BOX 3,CLARINDA,3169,KINGSTON CITY COUNCIL,Metro South,Metro,Y,POINT (145.1090332 -37.9320007),Kingston - North
32105898,FOOTSCRAY BOAT CLUB INC,FOOTSCRAY BOAT CLUB,Full Club Licence,Full club licence,Trading to 11PM,FOOTSCRAY,-37.790805,144.90204,PO BOX 269,ASCOT VALE,3032,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.90204 -37.790805),Maribyrnong
32106145,MITCHAM SPORTING CLUB INC,MITCHAM SPORTING CLUB,Full Club Licence,Full club licence,Trading to 11PM,MITCHAM,-37.81726285,145.18487340000001,P O BOX 305,MITCHAM,3132,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.1848734 -37.81726285),Whitehorse - Nunawading E.
32120199,BAYSWATER RSL SUB BRANCH INC,BAYSWATER SUB BRANCH R S L,Full Club Licence,Full club licence,Trading to 11PM,BAYSWATER,-37.842636999999996,145.25770500000002,P O BOX 2039,BAYSWATER,3153,KNOX CITY COUNCIL,Metro East,Metro,N,POINT (145.257705 -37.842637),Knox - North-East
32120408,RAMACCA SOCIAL CLUB,RAMACCA SOCIAL CLUB,Full Club Licence,Full club licence,Trading to 11PM,TULLAMARINE,-37.711528,144.877422,30 BARRIE ROAD,TULLAMARINE,3043,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.877422 -37.711528),Brimbank  - Keilor
32120424,ESTONIAN HOUSE CO-OPERATIVE SOCIAL CLUB,ESTONIAN HOUSE CO-OPERATIVE SOCIAL CLUB,Full Club Licence,Full club licence,Trading to 11PM,BRUNSWICK WEST,-37.765113,144.943514,43 MELVILLE ROAD,BRUNSWICK WEST,3055,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.943514 -37.765113),Moreland - Brunswick
32120644,KINGSBURY BOWLS CLUB INC,KINGSBURY BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,KINGSBURY,-37.71357756,145.0266446,PO BOX 133,KINGSBURY,3083,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (145.0266446 -37.71357756),Darebin - Preston
32120911,RICHMOND FOOTBALL CLUB LIMITED,RICHMOND FOOTBALL CLUB SOCIAL CLUB,Full Club Licence,Full club licence,Trading to 11PM,RICHMOND,-37.821802000000005,144.98754,P O BOX 48,RICHMOND,3121,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.98754 -37.821802),Port Phillip - West
32120987,KEILOR PARK SPORTS CLUB CO- OPERATIVE LTD,KEILOR PARK SPORTS CLUB CO-OPERATIVE,Full Club Licence,Full club licence,Trading to 11PM,KEILOR PARK,-37.7140221,144.8546843,P O BOX 349,NIDDRIE,3042,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.8546843 -37.7140221),Brimbank  - Keilor
32121161,SPORTING SHOOTERS ASSOCIATION OF AUSTRALIA (VICTORIA),SPORTING SHOOTERS ASSOCIATION OF AUSTRALIA (VICTOR,Full Club Licence,Full club licence,Trading to 11PM,SPRINGVALE,-37.944542999999996,145.169921,714-716 PRINCES HIGHWAY,SPRINGVALE,3171,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.169921 -37.944543),Gr. Dandenong Bal
32121250,EAST BURWOOD SPORING CLUB INC,EAST BURWOOD SPORTING CLUB,Full Club Licence,Full club licence,Trading to 11PM,BURWOOD EAST,-37.855864000000004,145.161399,PO BOX 4043,BURWOOD EAST,3151,WHITEHORSE CITY COUNCIL,Metro East,Metro,N,POINT (145.161399 -37.855864),Whitehorse  - Nunawading W.
32121331,GLEN WAVERLEY BOWLS CLUB INC,GLEN WAVERLEY BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,GLEN WAVERLEY,-37.88872225,145.1609746,PO BOX 36,GLEN WAVERLEY,3150,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.1609746 -37.88872225),Monash - Waverley West
32103668,SUNSHINE BASEBALL CLUB,SUNSHINE BASEBALL CLUB,Full Club Licence,Full club licence,Trading to 11PM,SUNSHINE,-37.780162,144.825493,PO BOX 349,SUNSHINE,3020,BRIMBANK CITY COUNCIL,Metro West,Metro,N,POINT (144.825493 -37.780162),Brimbank - Sunshine
32103838,HAMPTON BOWLS CLUB INC,HAMPTON BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,HAMPTON,-37.937566,145.01505600000002,P O BOX 61,HAMPTON,3188,BAYSIDE CITY COUNCIL,Metro South,Metro,Y,POINT (145.015056 -37.937566),Bayside  - South
32103854,FERNTREE GULLY BOWLING CLUB INC,FERNTREE GULLY BOWLING CLUB,Full Club Licence,Full club licence,Trading to 11PM,FERNTREE GULLY,-37.88905784,145.28705680000002,P O BOX 242,FERNTREE GULLY,3156,KNOX CITY COUNCIL,Metro East,Metro,Y,POINT (145.2870568 -37.88905784),Knox - North-East
32103901,STRATHMORE BOWLS CLUB INC,STRATHMORE BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,STRATHMORE,-37.733958,144.920292,LOEMAN STREET,STRATHMORE,3041,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.920292 -37.733958),Moonee Valley - Essendon
32103985,MOORABBIN BOWLING CLUB INC,MOORABBIN BOWLING CLUB,Full Club Licence,Full club licence,Trading to 11PM,MOORABBIN,-37.93440071,145.0438578,PO BOX 148,MOORABBIN,3189,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.0438578 -37.93440071),Kingston - North
32104208,BLACK ROCK SPORTS CLUB INC,BLACK ROCK SPORTS CLUB,Full Club Licence,Full club licence,Trading to 11PM,BLACK ROCK,-37.96595055,145.0190719,THE SECRETARY MCKAY AVENUE,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.0190719 -37.96595055),Bayside  - South
32104224,ITALIAN SPORTS CLUB OF WERRIBEE INC,ITALIAN SPORTS CLUB OF WERRIBEE,Full Club Licence,Full club licence,Trading to 11PM,WERRIBEE,-37.8840186,144.64759709999998,P O BOX 262,WERRIBEE,3030,WYNDHAM CITY COUNCIL,Metro West,Metro,Y,POINT (144.6475971 -37.8840186),Wyndham - North
32104397,FOOTSCRAY PARK BOWLING CLUB INC,FOOTSCRAY PARK BOWLING CLUB,Full Club Licence,Full club licence,Trading to 11PM,FOOTSCRAY,-37.7929692,144.8970273,BALLARAT ROAD & HOADLEY CRES,FOOTSCRAY,3011,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.8970273 -37.7929692),Maribyrnong
32104672,CHELTENHAM BOWLS CLUB,CHELTENHAM BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,CHELTENHAM,-37.96594,145.061382,2A WILSON STREET,CHELTENHAM,3192,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.061382 -37.96594),Kingston - North
32104698,BROADMEADOWS SPORTING CLUB INC,BROADMEADOWS SPORTING CLUB,Full Club Licence,Full club licence,Trading to 11PM,JACANA,-37.69105401,144.9098564,P O BOX 3240,BROADMEADOWS,3047,HUME CITY COUNCIL,Metro North,Metro,Y,POINT (144.9098564 -37.69105401),Hume - Broadmeadows
32104745,NOBLE PARK FOOTBALL SOCIAL CLUB,NOBLE PARK FOOTBALL SOCIAL CLUB,Full Club Licence,Full club licence,Trading to 11PM,NOBLE PARK,-37.97685639,145.16810949999999,PO BOX 231,NOBLE PARK,3174,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,Y,POINT (145.1681095 -37.97685639),Gr. Dandenong Bal
32104999,WERRIBEE RSL SUB-BRANCH INC,WERRIBEE RSL SUB-BRANCH,Full Club Licence,Full club licence,Trading to 11PM,WERRIBEE,-37.900572,144.66475,P O BOX 200,WERRIBEE,3030,WYNDHAM CITY COUNCIL,Metro West,Metro,Y,POINT (144.66475 -37.900572),Wyndham - North
32105018,THORNBURY BOWLS CLUB INC,THORNBURY BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,THORNBURY,-37.75876183,144.99854950000002,27 BALLANTYNE STREET,THORNBURY,3071,DAREBIN CITY COUNCIL,Metro North,Metro,N,POINT (144.9985495 -37.75876183),Darebin- Northcote
32100466,GREEN ACRES GOLF CLUB,GREEN ACRES GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,KEW EAST,-37.78623496,145.0469426,51 ELM GROVE,KEW EAST,3102,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0469426 -37.78623496),Boroondara  - Kew
32100589,CLUB TIVOLI-DEUTSCHER VEREIN MELBOURNE INC,CLUB TIVOLI-DEUTSCHER VEREIN MELBOURNE,Full Club Licence,Full club licence,Trading to 11PM,WINDSOR,-37.85858718,145.0045456,291 DANDENONG ROAD,WINDSOR,3181,STONNINGTON CITY COUNCIL,Metro South,Metro,Y,POINT (145.0045456 -37.85858718),Stonnington - Prahran
32100602,TOORAK R.S.L. MEMORIAL TRUST PATRIOTIC FUND,TOORAK R.S.L. MEMORIAL TRUST PATRIOTIC FUND,Full Club Licence,Full club licence,Trading to 11PM,TOORAK,-37.843,145.015888,72 CLENDON ROAD,TOORAK,3142,STONNINGTON CITY COUNCIL,Metro South,Metro,N,POINT (145.015888 -37.843),Stonnington - Prahran
32100652,HEIDELBERG GOLF CLUB,HEIDELBERG GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,LOWER PLENTY,-37.72895534,145.11057250000002,PO BOX 18,LOWER PLENTY,3093,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.1105725 -37.72895534),Banyule - North
32100678,ROSANNA GOLF CLUB,ROSANNA GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,LOWER PLENTY,-37.74628,145.105943,54 CLEVELAND AVENUE,LOWER PLENTY,3093,BANYULE CITY COUNCIL,Metro North,Metro,N,POINT (145.105943 -37.74628),Banyule - North
32100686,KEYSBOROUGH GOLF CLUB INC,KEYSBOROUGH GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,KEYSBOROUGH,-38.01153788,145.1495795,55 HUTTON ROAD,KEYSBOROUGH,3175,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.1495795 -38.01153788),Gr. Dandenong Bal
32100709,BRIGHTON BOWLING & SPORTING CLUB INC,BRIGHTON BOWLING & SPORTING CLUB,Full Club Licence,Full club licence,Trading to 11PM,BRIGHTON EAST,-37.92537181,145.02521169999997,BREEN DRIVE-DENDY PARK,BRIGHTON EAST,3187,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.0252117 -37.92537181),Bayside  - Brighton
32100725,CAULFIELD RSL SUB BRANCH INC,CAULFIELD RETURNED SAILORS' SOLDIERS' & AIRMEN'S C,Full Club Licence,Full club licence,Trading to 11PM,ELSTERNWICK,-37.88399492,145.0032967,4 ST GEORGES ROAD,ELSTERNWICK,3185,GLEN EIRA CITY COUNCIL,Metro South,Metro,Y,POINT (145.0032967 -37.88399492),Glen Eira - Caulfield
32100791,HUNTINGDALE GOLF CLUB,HUNTINGDALE GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,OAKLEIGH SOUTH,-37.9198472,145.0996065,8-10 WINDSOR AVENUE,OAKLEIGH SOUTH,3167,MONASH CITY COUNCIL,Metro East,Metro,N,POINT (145.0996065 -37.9198472),Monash - South-West
32100806,KINGSTON HEATH GOLF CLUB,KINGSTON HEATH GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,HEATHERTON,-37.95919273,145.08720359999998,PO BOX 815,MOORABBIN,3189,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.0872036 -37.95919273),Kingston - North
32100856,PENINSULA COUNTRY GOLF CLUB,PENINSULA COUNTRY GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,FRANKSTON,-38.12958311,145.1529168,SKYE ROAD,FRANKSTON,3199,FRANKSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.1529168 -38.12958311),Frankston - West
32100903,THE ROYAL MELBOURNE GOLF CLUB INC,THE ROYAL MELBOURNE GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,BLACK ROCK,-37.966873,145.03101,PO BOX 18,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.03101 -37.966873),Bayside  - South
32100987,ST KILDA SPORTS CLUB INC,ST KILDA SPORTS CLUB,Full Club Licence,Full club licence,Trading to 11PM,ST KILDA,-37.85873002,144.9779794,66 FITZROY STREET,ST KILDA,3182,PORT PHILLIP CITY COUNCIL,Metro South,Metro,N,POINT (144.9779794 -37.85873002),Port Phillip - St Kilda
32101006,WOODLANDS GOLF CLUB INC,WOODLANDS GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,MORDIALLOC,-37.99649048,145.1009011,109 WHITE STREET,MORDIALLOC,3195,KINGSTON CITY COUNCIL,Metro South,Metro,N,POINT (145.1009011 -37.99649048),Kingston - North
32101153,KOORINGAL GOLF CLUB,KOORINGAL GOLF CLUB,Full Club Licence,Full club licence,Trading to 11PM,ALTONA,-37.873729600000004,144.81253049999998,P.O. BOX 135,ALTONA,3018,HOBSONS BAY CITY COUNCIL,Metro West,Metro,Y,POINT (144.8125305 -37.8737296),Hobsons Bay - Altona
32101739,SOUTH OAKLEIGH CLUB INC,SOUTH OAKLEIGH CLUB,Full Club Licence,Full club licence,Trading to 11PM,BENTLEIGH EAST,-37.93127197,145.07564330000002,1 VICTOR ROAD,BENTLEIGH EAST,3165,GLEN EIRA CITY COUNCIL,Metro South,Metro,Y,POINT (145.0756433 -37.93127197),Glen Eira - South
32101797,DEER PARK CLUB INC,DEER PARK CLUB,Full Club Licence,Full club licence,Trading to 11PM,DEER PARK,-37.76999827,144.7807051,780 BALLARAT ROAD,DEER PARK,3023,BRIMBANK CITY COUNCIL,Metro West,Metro,Y,POINT (144.7807051 -37.76999827),Brimbank - Sunshine
32101810,SUNSHINE RSL SUB-BRANCH INC,RSL WESTERN,Full Club Licence,Full club licence,Trading to 11PM,FOOTSCRAY,-37.79729385,144.89467319999997,48 GEELONG ROAD,FOOTSCRAY,3011,MARIBYRNONG CITY COUNCIL,Metro West,Metro,N,POINT (144.8946732 -37.79729385),Maribyrnong
32101959,KEW R S L SUB BRANCH INC,KEW R S L,Full Club Licence,Full club licence,Trading to 11PM,KEW,-37.807268,145.03573400000002,63 COTHAM ROAD,KEW,3101,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.035734 -37.807268),Boroondara  - Kew
32102109,EAST MALVERN RSL SUB-BRANCH INC.,EAST MALVERN RSL,Full Club Licence,Full club licence,Trading to 11PM,MALVERN EAST,-37.87325577,145.064901,STANLEY GROSE DRIVE,MALVERN EAST,3145,STONNINGTON CITY COUNCIL,Metro South,Metro,Y,POINT (145.064901 -37.87325577),Stonnington - Malvern
32102581,ALTONA BOWLING CLUB INC,ALTONA BOWLING CLUB,Full Club Licence,Full club licence,Trading to 11PM,ALTONA,-37.86423673,144.8324823,P O BOX 36,ALTONA,3018,HOBSONS BAY CITY COUNCIL,Metro West,Metro,Y,POINT (144.8324823 -37.86423673),Hobsons Bay - Altona
32102638,HIGHETT RSL SUB-BRANCH INC,HIGHETT RETURNED & SERVICES CLUB,Full Club Licence,Full club licence,Trading to 11PM,HIGHETT,-37.94993776,145.0432355,1 STATION STREET,HIGHETT,3190,KINGSTON CITY COUNCIL,Metro South,Metro,Y,POINT (145.0432355 -37.94993776),Kingston - North
32103032,ALTONA SPORTS CLUB INC,ALTONA SPORTS CLUB,Full Club Licence,Full club licence,Trading to 11PM,SEAHOLME,-37.86407882,144.8493026,P.O. BOX 1,ALTONA,3018,HOBSONS BAY CITY COUNCIL,Metro West,Metro,Y,POINT (144.8493026 -37.86407882),Hobsons Bay - Altona
32103066,CLUB FOGOLAR FURLAN MELBOURNE,FURLAN CLUB,Full Club Licence,Full club licence,Trading to 11PM,THORNBURY,-37.75749106,145.0280315,1 MATISI STREET,THORNBURY,3071,DAREBIN CITY COUNCIL,Metro North,Metro,Y,POINT (145.0280315 -37.75749106),Darebin- Northcote
32103082,ST KILDA SAINTS FOOTBALL CLUB LTD,ST KILDA SAINTS FOOTBALL CLUB,Full Club Licence,Full club licence,Trading to 11PM,MOORABBIN,-37.93732445,145.0431145,PO BOX 1034,MOORABBIN,3189,KINGSTON CITY COUNCIL,Metro South,Metro,Y,POINT (145.0431145 -37.93732445),Kingston - North
32103121,FLEMINGTON-KENSINGTON RETURNED SERVICEMEN'S CLUB,FLEMINGTON-KENSINGTON RETURNED SERVICEMEN'S CLUB,Full Club Licence,Full club licence,Trading to 11PM,KENSINGTON,-37.78929,144.93211200000002,25-27 RANKINS ROAD,KENSINGTON,3031,MELBOURNE CITY COUNCIL,Metro North,Metro,N,POINT (144.932112 -37.78929),Moonee Valley - Essendon
32103147,HOBSON'S BAY YACHT CLUB,HOBSON'S BAY YACHT CLUB,Full Club Licence,Full club licence,Trading to 11PM,WILLIAMSTOWN,-37.859765,144.902462,NELSON PLACE,WILLIAMSTOWN,3016,HOBSONS BAY CITY COUNCIL,Metro West,Metro,N,POINT (144.902462 -37.859765),Hobsons Bay - Williamstown
32103391,COBURG MORELAND BOWLS CLUB INC,COBURG MORELAND BOWLS CLUB,Full Club Licence,Full club licence,Trading to 11PM,COBURG,-37.7450576,144.9679927,19 HARDING STREET,COBURG,3058,MORELAND CITY COUNCIL,Metro North,Metro,N,POINT (144.9679927 -37.7450576),Moreland - Coburg
32103422,SPRINGVALE RSL SUB-BRANCH INC,SPRINGVALE RSL SUB-BRANCH,Full Club Licence,Full club licence,Trading to 11PM,SPRINGVALE,-37.946351,145.146088,CNR OSBORNE & PRINCESS AVENUES,SPRINGVALE,3171,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,Y,POINT (145.146088 -37.946351),Gr. Dandenong Bal
32103503,BEAUMARIS MOTOR YACHT SQUADRON LIMITED,BEAUMARIS MOTOR YACHT SQUADRON,Full Club Licence,Full club licence,Trading to 11PM,BEAUMARIS,-37.990063299999996,145.04359,P O BOX 45,BLACK ROCK,3193,BAYSIDE CITY COUNCIL,Metro South,Metro,N,POINT (145.04359 -37.9900633),Bayside  - South
32066450,LIQUORLAND (AUSTRALIA) PTY LTD,LIQUORLAND,Packaged Liquor Licence,Ordinary trading hours,Trading to 11PM,HOPPERS CROSSING,-37.88090196,144.70368692,C/O COLES LIQUOR PO BOX 2000,GLEN IRIS,3146,WYNDHAM CITY COUNCIL,Metro West,Metro,N,POINT (144.70368692 -37.88090196),Wyndham - North
32066531,LIQUORLAND (AUSTRALIA) PTY LTD,VINTAGE CELLARS,Packaged Liquor Licence,Ordinary trading hours,Trading to 11PM,SURREY HILLS,-37.82363209,145.0974811,C/- COLES LIQUOR PO BOX 2000,GLEN IRIS,3146,BOROONDARA CITY COUNCIL,Metro East,Metro,N,POINT (145.0974811 -37.82363209),Boroondara  - Camberwell N.
32066581,YAAN DILARA TANSU,AUSTRALIAN LIQUOR SUPPLIERS,Packaged Liquor Licence,Ordinary trading hours,Trading to 11PM,AIRPORT WEST,-37.728417,144.89001100000002,67 MATTHEWS AVENUE,AIRPORT WEST,3042,MOONEE VALLEY CITY COUNCIL,Metro West,Metro,N,POINT (144.890011 -37.728417),Moonee Valley - West
32066701,HOPE PARK CAPITAL PTY LTD,METRO RUSH,Packaged Liquor Licence,Ordinary trading hours,Trading to 11PM,DANDENONG,-37.99047444,145.20392385,18 NORFOLK PLACE,MALVERN,3144,GREATER DANDENONG CITY COUNCIL,Metro South,Metro,N,POINT (145.20392385 -37.99047444),Gr. Dandenong - Dandenong
